rank,university,country,student_pop,student_staff_ratio,intl_students_pct,female_male_ratio,overall_score,teaching,research_env,research_qual,industry,intl_outlook,year,female_pct
210.0,University of Leicester,United Kingdom,14000.0,13.9,31,54:46:00,58.2695,33.4,34.2,95.5,67.9,95.1,2024,54.0
211.0,King Fahd University of Petroleum and Minerals,Saudi Arabia,6801.0,8.5,15,0.397222222,58.201,37.6,38.7,86.3,90.9,84.8,2024,28.43
212.0,Korea University,South Korea,22324.0,16.3,31,,58.12649999999999,48.6,46.6,72.0,99.7,62.5,2024,
213.0,Medical University of Vienna,Austria,7271.0,8.4,30,54:46:00,58.0645,40.0,28.7,93.5,94.1,81.7,2024,54.0
214.0,University of Reading,United Kingdom,15945.0,16.6,31,55:45:00,58.061,37.5,40.6,84.1,70.8,95.5,2024,55.0
215.0,George Washington University,United States,22211.0,13.0,14,62:38:00,58.0215,48.2,35.7,86.0,67.3,66.1,2024,62.0
216.0,University of Wollongong,Australia,16328.0,26.1,22,55:45:00,57.98649999999999,36.8,39.3,84.0,91.4,91.7,2024,55.0
217.0,Friedrich Schiller University Jena,Germany,16048.0,18.9,14,,57.8535,43.2,42.0,81.8,79.8,69.3,2024,
218.0,Indian Institute of Science,India,4495.0,9.6,1,27 : 73,57.66,62.9,57.8,53.9,96.0,31.1,2024,27.0
219.0,Queen’s University Belfast,United Kingdom,20895.0,17.2,41,57:43:00,57.64,34.0,38.0,88.7,65.0,98.4,2024,57.0
220.0,University of Gothenburg,Sweden,21698.0,11.9,13,,57.6195,34.0,43.4,90.2,75.4,65.7,2024,
221.0,Moscow Institute of Physics and Technology (MIPT),Russian Federation,6111.0,11.6,21,,57.611,63.5,48.8,55.1,68.6,72.7,2024,
222.0,University of Miami,United States,17060.0,10.4,14,54:46:00,57.609,48.5,34.7,83.2,80.4,67.5,2024,54.0
223.0,Pompeu Fabra University,Spain,12173.0,22.7,13,61:39:00,57.586,35.9,38.3,90.5,78.4,74.7,2024,61.0
224.0,Western University,Canada,30176.0,33.0,24,56:44:00,57.4065,40.2,42.9,75.2,99.6,87.5,2024,56.0
225.0,Vrije Universiteit Brussel,Belgium,14931.0,35.1,23,58:42:00,57.35849999999999,37.8,42.6,80.9,92.4,78.5,2024,58.0
226.0,Politecnico di Milano,Italy,38978.0,25.7,19,35 : 65,57.348,42.9,49.7,71.9,95.3,65.3,2024,35.0
227.0,University of Calgary,Canada,34012.0,18.8,24,54:46:00,57.2255,36.5,41.4,81.7,88.8,85.2,2024,54.0
228.0,University of Padua,Italy,44401.0,26.5,7,56:44:00,57.06099999999999,46.1,38.5,84.1,77.1,53.1,2024,56.0
229.0,Abu Dhabi University,United Arab Emirates,2506.0,10.9,60,51:49:00,57.014,48.2,30.0,85.8,25.5,97.8,2024,51.0
230.0,Southern University of Science and Technology (SUSTech),China,6575.0,9.0,1,,56.987,32.9,40.8,92.8,60.3,69.3,2024,
231.0,University College Dublin,Ireland,23405.0,20.7,25,,56.907,34.3,41.3,84.0,75.1,88.1,2024,
232.0,University of Potsdam,Germany,14330.0,38.1,16,57:43:00,56.864,37.3,44.7,80.4,91.0,68.5,2024,57.0
233.0,Tianjin University,China,26486.0,8.9,13,,56.711000000000006,46.1,47.6,71.4,93.5,55.3,2024,
234.0,University of Sussex,United Kingdom,17640.0,17.3,34,55:45:00,56.6945,29.7,35.6,92.7,66.1,95.4,2024,55.0
235.0,Medical University of Graz,Austria,4027.0,15.5,29,54:46:00,56.5735,32.0,33.5,91.6,94.9,81.9,2024,54.0
236.0,Aalborg University,Denmark,17275.0,14.9,12,,56.54549999999999,33.7,45.0,83.0,80.6,72.4,2024,
237.0,Sun Yat-sen University,China,61453.0,15.2,5,48:52:00,56.5425,46.6,39.5,83.2,86.2,39.1,2024,48.0
238.0,University of Utah,United States,31502.0,13.3,8,50:50:00,56.505,43.5,38.5,87.0,83.5,40.9,2024,50.0
239.0,Tilburg University,Netherlands,13225.0,32.2,21,51:49:00,56.36849999999999,32.8,44.9,80.1,82.6,84.5,2024,51.0
240.0,University of Illinois Chicago,United States,28868.0,11.4,18,54:46:00,56.3125,50.3,33.9,80.0,76.7,61.0,2024,54.0
241.0,University of Newcastle,Australia,24608.0,31.3,16,57:43:00,56.188,33.8,38.8,85.5,76.5,83.4,2024,57.0
242.0,University of Aberdeen,United Kingdom,12755.0,15.3,40,58:42:00,56.1285,36.4,35.8,81.8,78.9,97.5,2024,58.0
243.0,University of Luxembourg,Luxembourg,5599.0,21.3,49,53:47:00,56.048,39.6,39.4,78.1,63.0,93.2,2024,53.0
244.0,Swinburne University of Technology,Australia,14324.0,28.5,24,42:58:00,56.0375,31.7,34.0,91.3,75.4,85.6,2024,42.0
245.0,University of Iowa,United States,28583.0,10.9,6,55:45:00,56.0285,46.1,37.0,79.9,88.6,55.8,2024,55.0
246.0,Curtin University,Australia,29283.0,20.8,29,53:47:00,55.9985,30.2,36.5,87.5,78.8,94.7,2024,53.0
247.0,University of Hawai’i at Mānoa,United States,14936.0,11.3,10,57:43:00,55.9845,42.0,42.5,75.8,68.3,77.3,2024,57.0
248.0,Rutgers University – New Brunswick,United States,46256.0,11.2,17,53:47:00,55.9775,46.4,37.2,78.4,80.1,63.7,2024,53.0
249.0,Goethe University Frankfurt,Germany,28572.0,14.5,14,59:41:00,55.951,40.2,38.2,82.4,74.6,70.8,2024,59.0
250.0,Nagoya University,Japan,15224.0,13.0,12,30 : 70,55.87899999999999,55.3,55.7,54.3,99.5,41.9,2024,30.0
251.0,RMIT University,Australia,32574.0,24.0,34,48:52:00,55.8185,35.5,36.2,83.2,73.2,92.8,2024,48.0
252.0,University of Surrey,United Kingdom,14630.0,16.3,33,54:46:00,55.81849999999999,31.3,34.5,88.0,73.0,96.8,2024,54.0
253.0,Medical University of Innsbruck,Austria,3337.0,12.9,44,55:45:00,55.7375,33.2,29.3,89.6,98.6,88.3,2024,55.0
254.0,University of Konstanz,Germany,7594.0,34.5,11,58:42:00,55.693,39.8,44.4,71.5,97.4,76.4,2024,58.0
255.0,Virginia Polytechnic Institute and State University,United States,37225.0,18.6,13,44:56:00,55.5765,42.5,39.4,78.8,76.7,65.4,2024,44.0
256.0,Sejong University,South Korea,11678.0,18.9,15,51:49:00,55.565,31.4,34.5,94.0,73.8,68.6,2024,51.0
257.0,Xi’an Jiaotong University,China,45764.0,14.7,7,35 : 65,55.5225,46.9,48.0,70.0,98.3,37.8,2024,35.0
258.0,Nankai University,China,31416.0,11.7,7,,55.4495,48.8,31.4,85.3,66.5,49.3,2024,
259.0,Lappeenranta-Lahti University of Technology LUT,Finland,5028.0,31.6,14,34 : 66,55.425,33.4,36.7,91.7,65.1,64.2,2024,34.0
260.0,North Carolina State University,United States,31391.0,15.9,11,49:51:00,55.365,46.0,41.4,73.3,79.1,61.8,2024,49.0
261.0,Linköping University,Sweden,15233.0,14.9,15,54:46:00,55.260000000000005,28.3,41.3,86.4,92.8,70.7,2024,54.0
262.0,École Normale Supérieure de Lyon,France,2024.0,7.9,11,43:57:00,55.2395,58.5,46.8,53.9,78.5,68.0,2024,43.0
263.0,University of South Florida,United States,40379.0,19.0,13,,55.186,31.7,36.4,87.6,99.9,66.7,2024,
264.0,"University of California, Riverside",United States,25670.0,19.6,14,53:47:00,55.1655,35.9,35.4,85.7,70.6,77.0,2024,53.0
265.0,Deakin University,Australia,40988.0,32.7,18,60:40:00,55.118,28.3,34.6,91.4,72.2,85.7,2024,60.0
266.0,University of Stuttgart,Germany,15152.0,25.3,20,34 : 66,54.9025,44.8,49.5,63.1,99.6,58.9,2024,34.0
267.0,Ruhr University Bochum,Germany,37709.0,46.7,16,50:50:00,54.88,39.8,46.7,72.2,85.9,60.0,2024,50.0
268.0,Université Laval,Canada,30362.0,17.9,16,58:42:00,54.822500000000005,40.7,38.7,73.7,94.2,76.2,2024,58.0
269.0,La Trobe University,Australia,19172.0,28.2,29,63:37:00,54.78849999999999,28.9,35.4,88.1,73.8,88.2,2024,63.0
270.0,University of Tasmania,Australia,16894.0,22.5,31,60:40:00,54.6955,31.6,38.4,82.0,70.5,90.9,2024,60.0
271.0,University of Southern Denmark,Denmark,18279.0,9.9,13,52:48:00,54.6635,29.8,33.5,89.1,91.5,76.9,2024,52.0
272.0,Simon Fraser University,Canada,27269.0,26.8,31,54:46:00,54.661,28.7,36.7,84.2,83.1,92.9,2024,54.0
273.0,RCSI University of Medicine and Health Sciences,Ireland,2703.0,23.9,67,,54.5985,32.3,36.6,81.7,76.9,91.6,2024,
274.0,Humanitas University,Italy,1988.0,17.9,18,59:41:00,54.56399999999999,32.3,27.9,98.0,62.8,67.1,2024,59.0
275.0,Beijing Institute of Technology,China,34050.0,13.4,8,,54.5185,45.1,44.0,74.7,82.1,36.8,2024,
276.0,Stony Brook University,United States,25825.0,10.5,19,54:46:00,54.465,43.6,29.7,81.4,66.5,78.8,2024,54.0
277.0,University of East Anglia,United Kingdom,16475.0,14.3,21,57:43:00,54.441,31.1,32.0,90.9,51.6,88.7,2024,57.0
278.0,University of Bergen,Norway,15751.0,13.0,11,61:39:00,54.416,36.7,33.9,84.2,69.4,76.3,2024,61.0
279.0,Khalifa University,United Arab Emirates,3289.0,9.3,41,58:42:00,54.4115,31.7,35.9,78.4,95.6,97.4,2024,58.0
280.0,Johannes Gutenberg University of Mainz,Germany,30755.0,24.1,11,59:41:00,54.3065,39.5,32.6,82.3,89.0,66.0,2024,59.0
281.0,University of Bath,United Kingdom,15280.0,15.8,31,45:55:00,54.3025,34.7,35.1,80.5,65.3,95.0,2024,45.0
282.0,Qatar University,Qatar,10081.0,8.4,36,77:23:00,54.249500000000005,31.3,35.6,83.4,61.8,96.0,2024,77.0
283.0,University of Hohenheim,Germany,8369.0,37.7,14,57:43:00,54.1775,35.0,35.5,85.7,80.5,61.7,2024,57.0
284.0,King Abdulaziz University,Saudi Arabia,60540.0,13.9,3,50:50:00,54.154,37.8,28.6,90.7,46.1,75.4,2024,50.0
285.0,Technical University of Darmstadt,Germany,15882.0,37.0,19,33 : 67,54.134,42.4,48.1,62.6,99.8,65.4,2024,33.0
286.0,Università della Svizzera italiana,Switzerland,3714.0,14.0,67,46:54:00,54.0415,34.8,26.4,84.0,88.3,98.5,2024,46.0
287.0,Kyung Hee University,South Korea,20427.0,17.6,30,56:44:00,53.987,40.3,40.0,71.0,95.9,71.5,2024,56.0
288.0,Vita-Salute San Raffaele University,Italy,4087.0,13.9,5,62:38:00,53.905,34.6,26.9,98.3,66.8,49.8,2024,62.0
289.0,Griffith University,Australia,34770.0,31.6,15,60:40:00,53.88849999999999,30.5,37.8,82.7,74.6,81.8,2024,60.0
290.0,South China University of Technology,China,40449.0,12.6,6,38 : 62,53.847,36.6,38.2,83.2,92.8,44.0,2024,38.0
291.0,Boston College,United States,13156.0,14.9,10,55:45:00,53.8205,43.5,30.5,84.6,60.7,57.8,2024,55.0
292.0,Heinrich Heine University Düsseldorf,Germany,28121.0,30.1,13,58:42:00,53.81949999999999,36.7,34.5,82.3,82.2,66.8,2024,58.0
293.0,Loughborough University,United Kingdom,16110.0,13.9,25,40 : 60,53.63399999999999,36.5,34.4,77.4,70.2,91.5,2024,40.0
294.0,Florida State University,United States,39831.0,24.6,6,58:42:00,53.421,38.2,38.6,79.4,68.2,58.8,2024,58.0
295.0,TU Wien,Austria,11373.0,19.0,31,32 : 68,53.34049999999999,43.8,44.1,57.6,96.2,86.7,2024,32.0
296.0,University of Malaya,Malaysia,19346.0,10.2,22,55:45:00,53.30149999999999,43.4,35.4,72.6,52.5,84.7,2024,55.0
297.0,Queen’s University,Canada,27034.0,25.9,16,58:42:00,53.2325,37.5,38.0,72.3,94.0,76.0,2024,58.0
298.0,University of Oulu,Finland,10719.0,20.8,8,55:45:00,53.175,33.1,38.2,84.1,66.0,59.5,2024,55.0
299.0,Semmelweis University,Hungary,9966.0,12.8,37,69:31:00,53.1145,45.2,27.8,76.9,66.4,79.9,2024,69.0
300.0,Brandeis University,United States,4791.0,11.6,33,59:41:00,53.0865,36.7,28.3,84.6,64.2,81.4,2024,59.0
301.0,Macau University of Science and Technology,Macao,14091.0,41.8,92,57:43:00,53.055,33.1,34.2,78.9,65.0,94.7,2024,57.0
302.0,Swansea University,United Kingdom,18505.0,16.8,21,47:53:00,53.0345,27.6,30.2,89.7,62.8,89.5,2024,47.0
303.0,University of South Australia,Australia,22822.0,30.2,17,60:40:00,52.9915,25.0,36.8,82.5,98.3,83.5,2024,60.0
304.0,Kyushu University,Japan,18220.0,7.7,13,28 : 72,52.956,55.0,47.5,51.2,98.4,48.8,2024,28.0
305.0,Southeast University,China,39637.0,12.4,4,36 : 64,52.9035,39.9,46.3,68.4,90.4,47.6,2024,36.0
306.0,University of the Witwatersrand,South Africa,27765.0,24.4,7,57:43:00,52.8705,33.0,42.9,72.4,81.3,76.3,2024,57.0
307.0,The University of Tennessee-Knoxville,United States,28377.0,17.0,3,,52.8475,38.0,31.6,84.5,72.9,56.1,2024,
308.0,University at Buffalo,United States,27086.0,17.2,12,46:54:00,52.8365,39.9,34.1,76.1,74.8,71.4,2024,46.0
309.0,University of Dundee,United Kingdom,14145.0,18.1,25,65:35:00,52.808,26.7,32.1,84.9,83.0,91.1,2024,65.0
310.0,Università Cattolica del Sacro Cuore,Italy,28830.0,39.1,7,71:29:00,52.80649999999999,35.2,30.0,89.4,74.5,52.3,2024,71.0
311.0,Western Sydney University,Australia,35590.0,41.8,21,59:41:00,52.8055,29.5,31.7,87.7,51.5,87.2,2024,59.0
312.0,Universiti Teknologi Petronas,Malaysia,4570.0,13.1,12,37 : 63,52.794,33.8,37.8,77.7,67.9,77.8,2024,37.0
313.0,University of Navarra,Spain,11969.0,14.3,26,54:46:00,52.752,35.6,30.4,82.3,79.1,74.4,2024,54.0
314.0,United Arab Emirates University,United Arab Emirates,8147.0,12.6,18,74:26:00,52.7085,27.0,34.5,83.2,77.4,89.1,2024,74.0
315.0,Hanyang University,South Korea,19344.0,13.2,21,,52.67249999999999,45.4,40.4,62.0,99.4,66.5,2024,
316.0,"China Medical University, Taiwan",Taiwan,7110.0,14.7,7,57:43:00,52.609,27.3,32.8,92.4,89.9,49.7,2024,57.0
317.0,Stellenbosch University,South Africa,25140.0,25.7,7,56:44:00,52.5805,33.8,39.5,76.9,89.8,59.9,2024,56.0
318.0,East China Normal University,China,28787.0,14.1,8,64:36:00,52.54749999999999,42.7,35.1,76.3,66.3,56.4,2024,64.0
319.0,Northwestern Polytechnical University,China,36797.0,14.5,4,25 : 75,52.315,37.4,40.6,74.7,86.7,48.4,2024,25.0
320.0,University of Otago,New Zealand,19350.0,20.6,16,61:39:00,52.308,35.6,35.1,75.8,68.8,81.8,2024,61.0
321.0,University of Pavia,Italy,17701.0,31.5,9,54:46:00,52.265,37.6,32.3,82.7,80.4,50.4,2024,54.0
322.0,University of Liège,Belgium,23545.0,29.2,20,58:42:00,52.25549999999999,33.5,38.7,72.7,95.5,73.6,2024,58.0
323.0,Beihang University,China,32854.0,12.3,4,,52.226,42.9,43.5,68.6,94.7,34.5,2024,
324.0,Drexel University,United States,16910.0,11.0,15,51:49:00,52.1185,44.1,26.0,79.6,75.6,62.2,2024,51.0
325.0,Sharif University of Technology,Iran,9389.0,21.8,2,26 : 74,52.09349999999999,39.1,37.4,78.3,86.2,37.0,2024,26.0
326.0,University of Essex,United Kingdom,15540.0,16.0,41,54:46:00,51.985,30.0,31.8,81.0,57.7,97.4,2024,54.0
327.0,University of Tartu,Estonia,9694.0,9.0,12,68:32:00,51.9645,32.8,31.8,86.5,64.1,60.7,2024,68.0
328.0,Flinders University,Australia,17422.0,29.4,33,66:34:00,51.9075,29.2,35.4,78.4,71.0,88.9,2024,66.0
329.0,Montpellier University,France,40734.0,20.5,15,55:45:00,51.894,38.3,35.6,74.7,68.1,68.5,2024,55.0
330.0,University of Rome II – Tor Vergata,Italy,18480.0,24.0,20,58:42:00,51.893,39.9,33.5,74.3,77.5,66.9,2024,58.0
331.0,Tampere University,Finland,16236.0,20.7,7,55:45:00,51.89199999999999,30.6,38.4,80.9,93.1,49.8,2024,55.0
332.0,Norwegian University of Science and Technology,Norway,37865.0,15.0,9,49:51:00,51.843,36.0,38.4,74.7,67.8,66.2,2024,49.0
333.0,Copenhagen Business School,Denmark,16785.0,27.5,23,48:52:00,51.836,21.1,32.3,92.1,43.8,91.5,2024,48.0
334.0,Xiamen University,China,44715.0,15.1,2,,51.799,38.0,33.5,83.7,72.1,38.4,2024,
335.0,Hong Kong Baptist University,Hong Kong,7460.0,10.2,55,65:35:00,51.69,34.0,28.9,77.2,69.6,97.8,2024,65.0
336.0,University of Galway,Ireland,15734.0,26.1,16,59:41:00,51.6575,32.9,33.8,76.7,83.0,77.6,2024,59.0
337.0,Université Grenoble Alpes,France,51244.0,18.4,17,53:47:00,51.644,42.2,37.9,66.9,69.1,71.6,2024,53.0
338.0,Swedish University of Agricultural Sciences,Sweden,4437.0,4.7,8,71:29:00,51.4935,34.7,34.9,78.8,85.4,54.4,2024,71.0
339.0,Dalhousie University,Canada,17314.0,14.7,27,54:46:00,51.4705,30.8,31.6,78.9,71.7,89.1,2024,54.0
340.0,Oregon Health and Science University,United States,2984.0,0.9,3,68:32:00,51.288500000000006,39.1,21.3,91.7,86.8,34.6,2024,68.0
341.0,University of Bremen,Germany,12263.0,19.5,13,53:47:00,51.25399999999999,39.8,39.0,68.8,67.2,65.0,2024,53.0
342.0,Hebrew University of Jerusalem,Israel,19267.0,8.9,5,58:42:00,51.235,46.4,36.3,68.9,71.0,46.8,2024,58.0
343.0,University of Kiel,Germany,29463.0,23.9,8,54:46:00,51.198,33.3,33.3,81.6,63.0,62.9,2024,54.0
344.0,Washington State University,United States,28896.0,18.8,6,55:45:00,51.169,36.9,34.5,74.8,82.9,60.3,2024,55.0
345.0,"Royal Holloway, University of London",United Kingdom,11290.0,16.1,31,55:45:00,51.146,31.6,29.3,79.0,63.3,94.6,2024,55.0
346.0,University of Strathclyde,United Kingdom,20400.0,16.3,25,51:49:00,51.1255,32.4,35.5,71.2,75.5,91.9,2024,51.0
347.0,University of Innsbruck,Austria,15315.0,23.7,48,55:45:00,51.1235,34.4,33.1,70.3,79.6,94.7,2024,55.0
348.0,"St George’s, University of London",United Kingdom,3725.0,13.1,18,66:34:00,51.099,23.5,25.8,93.5,66.8,79.5,2024,66.0
349.0,University College Cork,Ireland,18567.0,21.1,16,59:41:00,51.0585,28.3,31.6,82.4,75.9,77.2,2024,59.0
350.0,University of Turku,Finland,13528.0,15.7,6,63:37:00,51.05049999999999,31.6,34.9,83.3,67.0,52.5,2024,63.0
351.0,University of Milan,Italy,50995.0,21.8,7,60:40:00,50.9655,31.3,31.8,87.3,69.5,47.2,2024,60.0
352.0,University of Bayreuth,Germany,8944.0,24.5,14,46:54:00,50.9555,38.0,40.8,65.0,83.4,67.7,2024,46.0
353.0,University of Florence,Italy,40535.0,24.0,10,56:44:00,50.83699999999999,35.5,34.4,78.6,72.9,51.9,2024,56.0
354.0,Daegu Gyeongbuk Institute of Science and Technology (DGIST),South Korea,742.0,6.3,4,36 : 64,50.8285,48.8,38.9,64.8,78.1,34.5,2024,36.0
355.0,University of Electronic Science and Technology of China,China,37498.0,15.7,3,30 : 70,50.7065,34.8,35.2,80.9,85.5,33.9,2024,30.0
356.0,Temple University,United States,34069.0,12.3,6,56:44:00,50.69950000000001,40.7,24.3,85.2,70.4,43.6,2024,56.0
357.0,University of Naples Federico II,Italy,56127.0,19.5,2,56:44:00,50.6385,36.7,28.3,86.9,72.0,35.4,2024,56.0
358.0,Southern Medical University,China,20555.0,10.7,6,,50.6285,44.1,36.7,74.8,56.4,30.4,2024,
359.0,University of Colorado Denver/Anschutz Medical Campus,United States,20208.0,4.5,7,58:42:00,50.5395,33.4,23.7,93.7,73.4,36.9,2024,58.0
360.0,University of Georgia,United States,37565.0,15.7,6,58:42:00,50.4435,41.2,40.5,68.2,69.8,43.9,2024,58.0
361.0,Justus Liebig University Giessen,Germany,27184.0,42.4,11,64:36:00,50.4405,34.4,38.0,72.5,70.5,62.7,2024,64.0
362.0,Aix-Marseille University,France,72946.0,17.3,14,60:40:00,50.3935,43.0,27.2,71.9,63.2,76.3,2024,60.0
363.0,Hasselt University,Belgium,5749.0,30.9,14,50:50:00,50.3875,33.5,38.1,69.1,83.9,71.6,2024,50.0
364.0,Hunan University,China,41481.0,17.8,2,47:53:00,50.38699999999999,28.9,30.4,92.0,75.2,32.5,2024,47.0
365.0,University of Victoria,Canada,21486.0,23.9,21,56:44:00,50.380500000000005,27.4,31.2,80.1,63.8,88.9,2024,56.0
366.0,University of Connecticut,United States,28128.0,13.1,11,53:47:00,50.34499999999999,41.2,30.2,72.8,68.7,64.6,2024,53.0
367.0,University of Saskatchewan,Canada,17924.0,18.1,21,56:44:00,50.30349999999999,39.0,35.1,62.9,95.8,78.9,2024,56.0
368.0,University of Southern Queensland,Australia,11650.0,24.8,15,63:37:00,50.29999999999999,28.4,25.9,88.0,46.9,81.8,2024,63.0
369.0,University of Sharjah,United Arab Emirates,12848.0,18.9,51,67:33:00,50.2695,20.7,25.7,93.8,29.0,98.8,2024,67.0
370.0,"City, University of London",United Kingdom,16080.0,19.5,45,58:42:00,50.2585,27.4,30.9,78.6,61.8,95.5,2024,58.0
371.0,University of St Gallen,Switzerland,8799.0,12.9,33,36 : 64,50.165000000000006,33.8,21.0,81.4,66.6,93.6,2024,36.0
372.0,Autonomous University of Madrid,Spain,30227.0,13.4,15,62:38:00,50.161,38.7,29.9,76.3,65.4,60.9,2024,62.0
373.0,University of Tsukuba,Japan,15506.0,12.1,16,38 : 62,50.0885,51.8,42.6,52.3,72.9,51.3,2024,38.0
374.0,University of Trento,Italy,14100.0,18.4,7,51:49:00,50.07599999999999,29.3,34.8,80.5,65.2,61.1,2024,51.0
375.0,Edith Cowan University,Australia,17965.0,29.8,24,62:38:00,49.9975,23.7,26.2,86.9,69.2,87.6,2024,62.0
376.0,University of Texas at Dallas,United States,24679.0,21.6,15,44:56:00,49.974,29.5,28.3,84.9,72.3,62.7,2024,44.0
377.0,York University,Canada,44038.0,29.1,28,55:45:00,49.9515,28.2,32.4,78.3,69.6,79.5,2024,55.0
378.0,Illinois Institute of Technology,United States,6107.0,12.2,36,37 : 63,49.858,42.6,26.9,67.8,91.5,73.2,2024,37.0
379.0,Chongqing University,China,42607.0,20.1,2,,49.858,32.8,38.2,75.9,79.6,42.0,2024,
380.0,Sabancı University,Turkey,3847.0,20.5,11,38 : 62,49.79549999999999,31.7,37.9,69.5,90.2,66.6,2024,38.0
381.0,University of Campinas,Brazil,32252.0,18.9,3,46:54:00,49.795,50.0,45.5,54.0,65.5,40.4,2024,46.0
382.0,Koç University,Turkey,6427.0,19.5,9,49:51:00,49.777,31.8,40.5,68.9,91.9,57.4,2024,49.0
383.0,University of Kansas,United States,23410.0,9.5,7,53:47:00,49.62849999999999,42.7,25.9,73.1,79.9,58.6,2024,53.0
384.0,Murdoch University,Australia,14816.0,34.0,38,62:38:00,49.601,23.2,29.6,81.4,67.2,94.2,2024,62.0
385.0,Leibniz University Hannover,Germany,19807.0,39.5,15,44:56:00,49.5925,38.3,41.5,62.1,81.6,58.2,2024,44.0
386.0,Heriot-Watt University,United Kingdom,9735.0,18.2,36,39 : 61,49.47849999999999,34.3,33.4,65.2,75.1,94.8,2024,39.0
387.0,Peter the Great St Petersburg Polytechnic University,Russian Federation,16400.0,10.0,33,42:58:00,49.454,43.4,31.3,67.4,61.6,65.2,2024,42.0
388.0,Amirkabir University of Technology,Iran,9859.0,20.2,3,35 : 65,49.45299999999999,34.8,33.7,77.0,85.1,38.8,2024,35.0
389.0,Hokkaido University,Japan,17659.0,8.2,10,29 : 71,49.4505,51.2,44.0,47.4,95.1,47.5,2024,29.0
390.0,James Cook University,Australia,9759.0,17.3,9,66:34:00,49.373,28.3,30.9,79.6,58.9,77.7,2024,66.0
391.0,Free University of Bozen-Bolzano,Italy,4244.0,10.7,14,67:33:00,49.362,31.8,22.8,85.5,45.6,78.6,2024,67.0
392.0,Iowa State University,United States,28591.0,17.1,8,46:54:00,49.2895,39.5,34.5,69.3,84.8,46.0,2024,46.0
393.0,University of Milan-Bicocca,Italy,29943.0,29.8,5,62:38:00,49.264,27.8,26.0,91.1,66.7,47.0,2024,62.0
394.0,University of Manitoba,Canada,30316.0,30.0,21,54:46:00,49.2585,31.8,34.7,76.3,62.3,59.1,2024,54.0
395.0,University of Canberra,Australia,11299.0,34.4,23,56:44:00,49.248,24.1,31.6,82.4,40.8,88.3,2024,56.0
396.0,Shenzhen University,China,35736.0,14.0,1,49:51:00,49.234,27.8,34.3,85.3,57.9,42.4,2024,49.0
397.0,Brunel University London,United Kingdom,14130.0,17.9,40,47:53:00,49.113,25.2,26.5,80.7,60.1,98.4,2024,47.0
398.0,Technion Israel Institute of Technology,Israel,15934.0,22.7,13,40 : 60,49.1015,37.5,34.0,66.9,68.1,71.8,2024,40.0
399.0,Middle East Technical University,Turkey,16182.0,21.2,12,49:51:00,49.094,44.2,43.1,53.6,81.9,56.0,2024,49.0
400.0,University of Bordeaux,France,52643.0,21.7,14,60:40:00,49.05799999999999,37.2,29.9,72.5,66.7,66.6,2024,60.0
401.0,University of Kentucky,United States,27540.0,11.3,3,58:42:00,49.00149999999999,41.3,30.8,71.8,70.9,46.8,2024,58.0
402.0,University of Kent,United Kingdom,16515.0,18.0,27,53:47:00,48.9205,27.6,29.0,77.6,51.9,93.5,2024,53.0
403.0,National Yang Ming Chiao Tung University,Taiwan,16944.0,14.6,9,36 : 64,48.798,44.0,44.3,52.9,99.9,41.4,2024,36.0
